date,home_team_id,away_team_id,away_expected_points,away_xg,away_np_xg,away_ppda,away_deep_completions,home_points,home_expected_points,home_xg,home_np_xg,home_ppda,home_deep_completions,home_team_elo,away_team_elo,result,Xg_diff,elo_diff,Xpoint_diff,ppda_ratio,deep_comp_ratio,home_xg_avg_last3,away_xg_avg_last3,home_xg_trend
2019-08-16 20:00:00,147,148,1.8714,1.03621,1.03621,7.0625,5,3,0.7887,0.457129,0.457129,15.0,3,1722.01940918,2001.2286377,1,-0.5790810000000001,-279.2092285200001,-1.0827,2.1238935045814507,0.599999880000024,0.457129,1.03621,0.0020488957146012794
2019-08-17 16:00:00,152,150,1.7477,1.99723,1.99723,14.08695652173913,8,0,0.9904999999999999,1.51166,1.51166,11.368421052631579,5,1681.16345215,1841.84899902,0,-0.48557000000000006,-160.68554687000005,-0.7572000000000001,0.8070174865713707,0.6249999218750099,1.51166,1.99723,0.0020488957146012794
2019-08-17 18:00:00,146,140,0.9553,1.79528,1.05213,7.269230769230769,6,1,1.7859999999999998,2.31396,1.57068,18.3,7,1813.6550293,1719.43115234,2,0.5186799999999998,94.2238769600001,0.8306999999999998,2.5174599711430727,1.1666664722222546,2.31396,1.79528,0.0020488957146012794
2019-08-17 18:00:00,146,140,0.9553,1.79528,1.05213,7.269230769230769,6,1,1.7859999999999998,2.31396,1.57068,18.3,7,1813.6550293,1719.43115234,2,0.5186799999999998,94.2238769600001,0.8306999999999998,2.5174599711430727,1.1666664722222546,2.31396,1.79528,0.0
2019-08-17 18:00:00,146,140,0.9553,1.79528,1.05213,7.269230769230769,6,1,1.7859999999999998,2.31396,1.57068,18.3,7,1813.6550293,1719.43115234,2,0.5186799999999998,94.2238769600001,0.8306999999999998,2.5174599711430727,1.1666664722222546,2.31396,1.79528,0.0
2019-08-17 19:00:00,239,156,0.6798,0.794158,0.794158,6.954545454545454,6,3,2.076,1.68856,1.68856,15.176470588235293,3,1566.96105957,1712.77819824,1,0.894402,-145.81713866999985,1.3962,2.182237287136968,0.49999991666668053,1.68856,0.794158,0.0020488957146012794
2019-08-17 20:00:00,159,157,0.373,0.188265,0.188265,9.833333333333334,2,0,2.383,1.26802,1.26802,6.423076923076923,7,1670.7947998,1641.64904785,0,1.079755,29.145751949999976,2.01,0.6531941969372265,3.499998250000875,1.26802,0.188265,0.0020488957146012794
2019-08-17 20:00:00,159,157,0.373,0.188265,0.188265,9.833333333333334,2,0,2.383,1.26802,1.26802,6.423076923076923,7,1670.7947998,1641.64904785,0,1.079755,29.145751949999976,2.01,0.6531941969372265,3.499998250000875,1.26802,0.188265,0.0
2019-08-17 20:00:00,159,157,0.373,0.188265,0.188265,9.833333333333334,2,0,2.383,1.26802,1.26802,6.423076923076923,7,1670.7947998,1641.64904785,0,1.079755,29.145751949999976,2.01,0.6531941969372265,3.499998250000875,1.26802,0.188265,0.0
2019-08-17 20:00:00,154,155,1.3907,1.96668,1.2234,12.826086956521738,2,1,1.3313000000000001,1.93202,1.18874,8.434782608695652,6,1732.85998535,1599.75756836,2,-0.03465999999999991,133.10241698999994,-0.0593999999999999,0.657627067371449,2.99999850000075,1.93202,1.96668,0.0020488957146012794
2019-08-17 20:00:00,159,157,0.373,0.188265,0.188265,9.833333333333334,2,0,2.383,1.26802,1.26802,6.423076923076923,7,1670.7947998,1641.64904785,0,1.079755,29.145751949999976,2.01,0.6531941969372265,3.499998250000875,1.26802,0.188265,0.0
2019-08-18 16:00:00,158,151,1.4713,0.859231,0.859231,4.913043478260869,3,3,1.1599,0.68416,0.68416,13.15,3,1683.40710449,1685.88476562,1,-0.17507099999999998,-2.477661130000115,-0.3114000000000001,2.67654812778224,0.9999996666667778,0.68416,0.859231,0.0020488957146012794
2019-08-18 18:00:00,141,138,2.9074,2.40044,2.40044,11.130434782608695,6,0,0.0532,0.145879,0.145879,11.275862068965518,0,1743.83337402,1748.5847168,0,-2.2545610000000003,-4.751342779999959,-2.8542,1.0130656417410047,0.0,0.145879,2.40044,0.0020488957146012794
2019-08-18 20:00:00,153,231,0.8815999999999999,0.736026,0.736026,8.133333333333333,2,0,1.8217999999999999,1.24003,1.24003,23.818181818181817,3,1686.49658203,1617.35339355,0,0.504004,69.14318847999994,0.9401999999999999,2.9284646175881806,1.499999250000375,1.24003,0.736026,0.0020488957146012794
2019-08-18 21:00:00,143,142,0.0974,0.333556,0.333556,11.571428571428571,2,3,2.8418,2.44678,1.7035,6.894736842105263,5,1878.42590332,1761.2232666,1,2.1132239999999998,117.2026367200001,2.7444,0.5958414039981114,2.499998750000625,2.44678,0.333556,0.0020488957146012794
2019-08-23 19:00:00,155,138,2.271,1.39211,1.39211,7.541666666666667,3,0,0.48840000000000006,0.428332,0.428332,11.333333333333334,6,1606.12487793,1763.42492676,0,-0.963778,-157.30004883000015,-1.7826,1.502762231677936,1.9999993333335555,0.428332,1.8962750000000002,0.0020488957146012794
2019-08-23 19:00:00,155,138,2.271,1.39211,1.39211,7.541666666666667,3,0,0.48840000000000006,0.428332,0.428332,11.333333333333334,6,1606.12487793,1763.42492676,0,-0.963778,-157.30004883000015,-1.7826,1.502762231677936,1.9999993333335555,0.428332,1.72822,0.0
2019-08-23 19:00:00,155,138,2.271,1.39211,1.39211,7.541666666666667,3,0,0.48840000000000006,0.428332,0.428332,11.333333333333334,6,1606.12487793,1763.42492676,0,-0.963778,-157.30004883000015,-1.7826,1.502762231677936,1.9999993333335555,0.428332,1.39211,0.0
2019-08-23 21:00:00,151,154,1.8518,2.82602,2.82602,11.0,9,3,0.9146000000000001,2.07744,0.591143,9.884615384615385,2,1680.71374512,1728.17163086,1,-0.74858,-47.45788573999994,-0.9371999999999998,0.8986013169103699,0.22222219753086697,2.07744,2.82602,0.0020488957146012794
